route,flight_hour,flight_day,trip_type,sales_channel,num_passengers,purchase_lead,length_of_stay,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
PEKPEN,9,Fri,RoundTrip,Internet,1,30,5,1,0,0,6.42,1
PEKPEN,8,Sun,RoundTrip,Internet,1,108,5,0,0,0,6.42,0
PEKPEN,10,Mon,RoundTrip,Internet,2,102,5,1,0,0,6.42,0
PEKPEN,3,Thu,RoundTrip,Internet,1,83,5,0,0,1,6.42,1
PEKPEN,15,Tue,RoundTrip,Internet,1,63,5,1,0,0,6.42,1
PEKPEN,17,Fri,RoundTrip,Internet,1,5,5,1,0,0,6.42,0
PEKPEN,12,Wed,RoundTrip,Internet,1,4,5,0,0,0,6.42,0
PEKPEN,11,Sat,RoundTrip,Internet,3,38,5,0,0,0,6.42,0
PEKPEN,7,Sat,RoundTrip,Internet,8,89,5,0,0,0,6.42,0
PEKPEN,15,Sun,RoundTrip,Mobile,2,136,5,1,0,0,6.42,1
PEKPEN,9,Tue,RoundTrip,Internet,3,42,5,1,0,0,6.42,0
PEKPEN,4,Sat,RoundTrip,Internet,1,54,5,1,0,0,6.42,0
PEKPEN,9,Wed,RoundTrip,Internet,2,33,5,1,1,1,6.42,0
PEKPEN,13,Thu,RoundTrip,Mobile,1,23,5,1,0,0,6.42,1
PEKPEN,14,Wed,RoundTrip,Internet,1,19,5,0,0,0,6.42,0
PEKPEN,2,Mon,RoundTrip,Internet,1,80,5,0,0,0,6.42,0
PEKPEN,12,Mon,RoundTrip,Mobile,1,38,5,1,0,0,6.42,0
PEKPEN,9,Thu,RoundTrip,Internet,1,11,5,1,0,0,6.42,1
PEKPEN,2,Fri,RoundTrip,Internet,1,41,5,0,0,0,6.42,0
PEKPEN,13,Sat,RoundTrip,Internet,1,87,5,1,0,0,6.42,1
PEKPEN,16,Wed,RoundTrip,Mobile,1,65,5,0,0,0,6.42,0
PEKPEN,5,Mon,RoundTrip,Internet,2,16,5,1,1,1,6.42,1
PEKPEN,9,Mon,RoundTrip,Internet,2,365,5,1,0,1,6.42,0
PEKPEN,15,Fri,RoundTrip,Internet,1,53,5,1,0,0,6.42,0
PEKPEN,14,Fri,RoundTrip,Internet,3,53,5,0,0,0,6.42,0
PEKPEN,2,Tue,RoundTrip,Internet,1,254,5,0,0,0,6.42,1
PEKPEN,6,Tue,RoundTrip,Internet,4,400,5,1,0,0,6.42,0
PEKPEN,13,Wed,RoundTrip,Internet,2,12,5,0,0,0,6.42,0
PEKPEN,7,Fri,RoundTrip,Internet,1,47,5,0,0,0,6.42,0
PEKPEN,14,Mon,RoundTrip,Internet,4,79,5,0,0,0,6.42,0
PEKPEN,16,Sat,RoundTrip,Internet,4,236,5,1,0,1,6.42,0
PEKPER,23,Tue,RoundTrip,Internet,1,42,5,1,0,1,6.42,1
PEKPER,11,Thu,RoundTrip,Internet,1,30,5,0,0,0,6.42,0
PEKREP,4,Mon,RoundTrip,Internet,1,374,5,0,0,0,6.42,0
PEKREP,3,Sat,RoundTrip,Mobile,3,75,5,0,0,0,6.42,0
PEKREP,8,Mon,RoundTrip,Internet,1,101,5,0,0,0,6.42,1
PEKREP,16,Sun,RoundTrip,Internet,1,298,5,0,0,0,6.42,0
PEKREP,6,Mon,RoundTrip,Internet,2,12,5,1,0,0,6.42,0
PEKRGN,10,Sun,RoundTrip,Mobile,2,12,5,0,0,0,6.42,0
PEKSBW,9,Tue,RoundTrip,Internet,1,410,5,0,0,0,6.42,0
PEKSBW,11,Tue,RoundTrip,Internet,1,410,5,0,0,0,6.42,0
PEKSBW,0,Mon,RoundTrip,Internet,2,121,5,1,0,0,6.42,1
PEKSBW,4,Thu,RoundTrip,Internet,1,0,5,0,0,0,6.42,0
PEKSBW,6,Tue,RoundTrip,Internet,2,185,5,1,1,1,6.42,0
PEKSBW,3,Thu,RoundTrip,Internet,1,63,5,1,0,1,6.42,1
PEKSBW,8,Mon,RoundTrip,Internet,1,411,5,0,0,0,6.42,0
PEKSIN,15,Sun,RoundTrip,Mobile,5,320,5,0,0,0,6.42,0
PEKSIN,1,Thu,RoundTrip,Internet,2,22,5,1,0,0,6.42,0
PEKSIN,15,Wed,RoundTrip,Internet,2,62,5,1,0,0,6.42,0
PEKSIN,13,Mon,RoundTrip,Internet,1,64,5,0,0,0,6.42,0
PEKSIN,23,Fri,RoundTrip,Internet,2,13,5,0,0,0,6.42,0
PEKSIN,16,Sun,RoundTrip,Internet,3,123,5,0,0,0,6.42,0
PEKSIN,13,Wed,RoundTrip,Mobile,1,15,5,0,0,0,6.42,0
PEKSIN,6,Sun,RoundTrip,Internet,1,57,5,0,0,0,6.42,1
PEKSIN,9,Fri,RoundTrip,Internet,2,194,5,1,0,1,6.42,0
PEKSIN,8,Fri,RoundTrip,Internet,2,19,5,0,1,0,6.42,0
PEKSIN,0,Mon,RoundTrip,Internet,1,59,5,0,0,1,6.42,0
PEKSIN,8,Sun,RoundTrip,Mobile,1,47,5,1,0,0,6.42,0
PEKSIN,8,Wed,RoundTrip,Internet,4,140,5,1,0,0,6.42,0
PEKSIN,14,Sat,RoundTrip,Internet,2,18,5,0,0,1,6.42,0
PEKSIN,15,Thu,RoundTrip,Internet,1,41,5,1,0,0,6.42,0
PEKSIN,13,Sat,RoundTrip,Mobile,1,67,5,0,0,0,6.42,0
PEKSIN,18,Tue,RoundTrip,Mobile,1,16,5,0,0,0,6.42,0
PEKSIN,13,Sat,RoundTrip,Internet,1,74,5,0,0,1,6.42,0
PEKSIN,13,Tue,RoundTrip,Internet,1,28,5,0,1,0,6.42,1
PEKSIN,13,Mon,RoundTrip,Internet,2,50,5,0,0,0,6.42,0
PEKSIN,1,Sun,RoundTrip,Internet,1,38,5,0,0,0,6.42,0
PEKSIN,1,Thu,RoundTrip,Internet,1,41,5,0,0,0,6.42,0
PEKSIN,18,Sat,RoundTrip,Internet,1,75,5,1,0,0,6.42,0
PEKSIN,1,Tue,RoundTrip,Internet,2,163,5,1,0,0,6.42,0
PEKSIN,12,Thu,RoundTrip,Internet,2,49,5,1,0,0,6.42,1
PEKSIN,5,Fri,RoundTrip,Internet,1,45,5,0,0,0,6.42,0
PEKSUB,9,Thu,RoundTrip,Internet,1,29,5,0,0,0,6.42,0
PEKSUB,3,Wed,RoundTrip,Internet,1,4,5,0,0,0,6.42,0
PEKSUB,14,Sun,RoundTrip,Mobile,2,47,5,0,0,0,6.42,0
PEKSUB,10,Mon,RoundTrip,Internet,1,317,5,0,0,0,6.42,0
PEKSUB,6,Mon,RoundTrip,Internet,1,1,5,0,0,0,6.42,0
PEKSYD,11,Tue,RoundTrip,Mobile,1,51,5,0,0,0,8.58,0
PEKSYD,10,Tue,RoundTrip,Internet,2,23,5,0,0,1,8.58,0
PEKSYD,9,Fri,RoundTrip,Internet,2,400,5,1,1,1,8.58,0
PEKSYD,6,Sun,RoundTrip,Internet,2,49,5,1,0,0,8.58,0
PEKSYD,13,Mon,RoundTrip,Internet,1,18,5,0,0,0,8.58,0
PEKTGG,13,Fri,RoundTrip,Internet,1,74,5,1,1,1,6.42,0
PEKTGG,7,Sat,RoundTrip,Internet,1,39,5,1,1,1,6.42,0
PEKTGG,7,Sat,RoundTrip,Internet,3,31,5,1,0,1,6.42,0
PEKTGG,8,Mon,RoundTrip,Internet,1,39,5,1,0,0,6.42,1
PEKTGG,4,Sun,RoundTrip,Internet,1,12,5,0,0,0,6.42,0
PEKTGG,12,Fri,RoundTrip,Internet,3,87,5,1,1,1,6.42,0
PEKTGG,8,Thu,RoundTrip,Internet,4,58,5,1,0,0,6.42,0
PEKTGG,15,Fri,RoundTrip,Internet,3,32,5,0,0,0,6.42,0
PEKTGG,9,Mon,RoundTrip,Internet,3,187,5,0,0,0,6.42,0
PEKTWU,4,Fri,RoundTrip,Internet,2,56,5,0,0,1,6.42,1
PEKTWU,5,Wed,RoundTrip,Internet,2,8,5,1,0,0,6.42,0
PEKTWU,6,Wed,RoundTrip,Internet,1,110,5,0,0,0,6.42,0
PEKTWU,10,Thu,RoundTrip,Internet,4,76,5,0,0,0,6.42,1
PEKTWU,7,Thu,RoundTrip,Internet,1,63,5,0,0,0,6.42,0
PEKTWU,18,Thu,RoundTrip,Internet,2,5,5,1,0,0,6.42,0
PEKTWU,1,Wed,RoundTrip,Internet,2,208,5,1,0,0,6.42,0
PEKTWU,3,Thu,RoundTrip,Internet,1,29,5,0,0,0,6.42,0
PEKTWU,10,Wed,RoundTrip,Internet,2,125,5,1,1,1,6.42,0
PEKTWU,11,Thu,RoundTrip,Internet,9,78,5,1,1,0,6.42,0
PEKTWU,9,Tue,RoundTrip,Internet,2,43,5,0,0,0,6.42,0
PEKTWU,5,Wed,RoundTrip,Internet,2,8,5,1,0,0,6.42,0
PEKTWU,10,Sun,RoundTrip,Internet,1,54,5,1,0,0,6.42,0
PEKTWU,8,Mon,RoundTrip,Internet,1,253,5,0,0,0,6.42,0
PEKTWU,12,Fri,RoundTrip,Internet,2,125,5,0,0,0,6.42,0
PEKTWU,8,Tue,RoundTrip,Mobile,1,10,5,0,0,0,6.42,0
PEKTWU,5,Fri,RoundTrip,Internet,5,77,5,1,1,0,6.42,0
PEKTWU,2,Wed,RoundTrip,Internet,1,21,5,0,0,0,6.42,0
PEKTWU,3,Mon,RoundTrip,Internet,2,324,5,0,0,0,6.42,0
PEKTWU,9,Tue,RoundTrip,Internet,3,78,5,0,0,0,6.42,1
PEKTWU,8,Wed,RoundTrip,Internet,2,40,5,1,0,0,6.42,0
PEKTWU,11,Fri,RoundTrip,Internet,8,47,5,1,0,0,6.42,0
PEKTWU,12,Sat,RoundTrip,Internet,2,173,5,1,0,0,6.42,0
PEKTWU,13,Tue,RoundTrip,Internet,2,388,5,0,0,0,6.42,0
PEKTWU,12,Thu,RoundTrip,Internet,2,74,5,1,1,0,6.42,0
PEKTWU,10,Tue,RoundTrip,Internet,8,78,5,0,0,0,6.42,1
PEKTWU,4,Wed,RoundTrip,Internet,1,26,5,1,0,1,6.42,0
PEKTWU,11,Mon,RoundTrip,Internet,3,45,5,0,0,1,6.42,0
PEKTWU,13,Tue,RoundTrip,Internet,6,77,5,1,1,0,6.42,0
PENPER,11,Sun,RoundTrip,Internet,4,115,5,1,1,1,5.62,0
PENPER,10,Tue,RoundTrip,Internet,2,28,5,0,1,0,5.62,0
PENPER,14,Tue,RoundTrip,Internet,1,23,5,1,0,1,5.62,1
PENPER,0,Fri,RoundTrip,Internet,1,20,5,0,0,0,5.62,0
PENPER,14,Sun,RoundTrip,Internet,1,311,5,1,0,0,5.62,0
PENPER,6,Tue,RoundTrip,Internet,1,56,5,1,0,0,5.62,1
PENPER,7,Mon,RoundTrip,Internet,1,2,5,1,0,1,5.62,0
PENPER,5,Sun,RoundTrip,Internet,1,60,5,0,0,0,5.62,1
PENPER,4,Sun,RoundTrip,Internet,1,311,5,1,0,0,5.62,0
PENPER,8,Wed,RoundTrip,Internet,1,47,5,0,0,1,5.62,0
PENPER,15,Wed,RoundTrip,Internet,2,21,5,1,1,1,5.62,0
PENPER,17,Sun,RoundTrip,Internet,4,50,5,1,0,1,5.62,0
PENPER,7,Thu,RoundTrip,Internet,2,194,5,0,0,0,5.62,0
PENPER,11,Sat,RoundTrip,Internet,3,30,5,1,0,0,5.62,0
PENPER,9,Tue,RoundTrip,Internet,1,27,5,0,0,1,5.62,0
PENPER,9,Wed,RoundTrip,Internet,3,20,5,1,0,0,5.62,0
PENPER,17,Sat,RoundTrip,Internet,3,85,5,1,0,1,5.62,0
PENPER,11,Sun,RoundTrip,Internet,3,31,5,1,0,1,5.62,0
PENPER,6,Sat,RoundTrip,Internet,2,31,5,1,0,0,5.62,0
PENPER,14,Thu,RoundTrip,Internet,1,118,5,1,1,1,5.62,0
PENPER,9,Tue,RoundTrip,Internet,2,55,5,0,0,0,5.62,0
PENPER,22,Fri,RoundTrip,Internet,2,55,5,0,1,0,5.62,0
PENPER,12,Fri,RoundTrip,Internet,2,116,5,1,0,0,5.62,0
PENPER,8,Sun,RoundTrip,Internet,2,38,5,1,0,1,5.62,1
PENPER,5,Wed,RoundTrip,Internet,2,79,5,1,0,0,5.62,1
PENPER,1,Fri,RoundTrip,Internet,2,84,5,1,1,1,5.62,0
PENPER,6,Sat,RoundTrip,Internet,1,12,5,1,0,1,5.62,0
PENPER,7,Tue,RoundTrip,Internet,1,176,5,0,0,1,5.62,0
PENPER,22,Tue,RoundTrip,Internet,1,59,5,1,1,0,5.62,1
PENPER,13,Thu,RoundTrip,Internet,3,28,5,1,0,1,5.62,1
PENPER,6,Mon,RoundTrip,Internet,2,156,5,1,0,1,5.62,0
PENPER,10,Thu,RoundTrip,Internet,3,128,5,0,1,0,5.62,0
PENPER,8,Mon,RoundTrip,Internet,1,3,5,1,1,0,5.62,0
PENPER,6,Sat,RoundTrip,Internet,1,66,5,1,1,0,5.62,0
PENPER,7,Sun,RoundTrip,Internet,4,22,5,1,1,1,5.62,0
PENPER,10,Tue,RoundTrip,Internet,1,55,5,0,0,0,5.62,0
PENPER,14,Wed,RoundTrip,Internet,4,270,5,1,1,1,5.62,1
PENPER,11,Sat,RoundTrip,Internet,6,30,5,1,0,0,5.62,0
PENPER,8,Fri,RoundTrip,Internet,1,2,5,0,0,1,5.62,0
PENPER,0,Thu,RoundTrip,Internet,1,24,5,0,0,0,5.62,0
PENPER,10,Wed,RoundTrip,Internet,2,10,5,1,1,1,5.62,0
PENPER,4,Wed,RoundTrip,Internet,1,56,5,1,0,0,5.62,0
PENPER,14,Thu,RoundTrip,Internet,6,145,5,1,1,1,5.62,0
PENPER,12,Wed,RoundTrip,Internet,2,62,5,1,1,0,5.62,0
PENPER,12,Wed,RoundTrip,Internet,1,8,5,0,0,1,5.62,0
PENPER,7,Thu,RoundTrip,Internet,2,167,5,1,1,1,5.62,0
PENPER,7,Thu,RoundTrip,Internet,2,62,5,1,1,1,5.62,1
PENPER,6,Sun,RoundTrip,Mobile,2,325,5,0,0,0,5.62,0
PENPER,13,Sun,RoundTrip,Internet,2,23,5,1,0,1,5.62,0
PENPER,10,Sun,RoundTrip,Internet,1,67,5,1,0,0,5.62,1
PENPER,14,Sun,RoundTrip,Internet,2,356,5,1,0,1,5.62,1
PENPER,4,Sun,RoundTrip,Internet,4,60,5,1,1,0,5.62,0
PENPER,0,Wed,RoundTrip,Internet,2,119,5,0,0,1,5.62,0
PENPER,1,Mon,RoundTrip,Internet,1,82,5,1,1,1,5.62,1
PENPER,11,Wed,RoundTrip,Internet,2,12,5,0,1,1,5.62,1
PENPER,8,Fri,RoundTrip,Internet,4,14,5,1,1,1,5.62,0
PENPER,13,Mon,RoundTrip,Mobile,1,53,5,1,1,1,5.62,0
PENPER,4,Sun,RoundTrip,Internet,2,39,5,0,0,0,5.62,0
PENPER,7,Thu,RoundTrip,Internet,2,62,5,1,1,1,5.62,1
PENPER,8,Tue,RoundTrip,Internet,4,17,5,1,1,1,5.62,0
PENPER,4,Mon,RoundTrip,Mobile,7,334,5,1,0,0,5.62,0
PENPER,8,Sun,RoundTrip,Mobile,2,2,5,1,0,1,5.62,0
PENPER,7,Fri,RoundTrip,Internet,1,6,5,0,0,1,5.62,0
PENPER,23,Tue,RoundTrip,Mobile,4,78,5,1,1,0,5.62,0
PENPER,2,Sun,RoundTrip,Internet,1,39,5,1,0,1,5.62,0
PENPER,13,Tue,RoundTrip,Internet,4,17,5,1,1,1,5.62,0
PENPER,6,Tue,RoundTrip,Internet,1,187,5,1,0,0,5.62,0
PENPER,19,Fri,RoundTrip,Internet,1,21,5,1,0,0,5.62,0
PENPER,5,Sat,RoundTrip,Internet,2,4,5,0,0,0,5.62,0
PENPER,2,Thu,RoundTrip,Internet,1,93,5,1,1,1,5.62,0
PENPER,6,Sun,RoundTrip,Internet,3,67,5,1,0,0,5.62,1
PENPER,5,Fri,RoundTrip,Internet,1,70,5,0,0,1,5.62,0
PENPER,14,Mon,RoundTrip,Mobile,3,61,5,1,1,1,5.62,0
PENPER,15,Wed,RoundTrip,Mobile,1,91,5,1,1,1,5.62,0
PENPER,9,Sat,RoundTrip,Internet,1,21,5,1,0,0,5.62,0
PENPER,22,Tue,RoundTrip,Internet,2,73,5,1,0,0,5.62,0
PENPER,18,Sun,RoundTrip,Internet,2,213,5,1,0,1,5.62,1
PENPER,13,Wed,RoundTrip,Internet,1,46,5,1,1,0,5.62,0
PENPER,9,Mon,RoundTrip,Internet,1,7,5,1,0,0,5.62,0
PENPER,7,Sun,RoundTrip,Internet,4,49,5,1,0,0,5.62,0
PENPER,11,Wed,RoundTrip,Internet,2,26,5,1,0,0,5.62,0
PENPER,16,Mon,RoundTrip,Internet,1,2,5,0,0,0,5.62,0
PENPER,15,Wed,RoundTrip,Internet,1,315,5,1,0,1,5.62,0
PENPER,7,Thu,RoundTrip,Internet,2,173,5,0,0,0,5.62,0
PENPER,13,Wed,RoundTrip,Internet,1,125,5,1,0,1,5.62,0
PENPER,11,Mon,RoundTrip,Mobile,1,78,5,1,1,0,5.62,0
PENPUS,1,Thu,RoundTrip,Internet,4,29,5,1,1,0,6.33,0
PENPUS,2,Wed,RoundTrip,Internet,6,32,5,1,1,1,6.33,1
PENPUS,9,Mon,RoundTrip,Internet,4,13,5,1,1,0,6.33,1
PENPUS,2,Wed,RoundTrip,Internet,1,4,5,1,0,0,6.33,0
PENPUS,7,Thu,RoundTrip,Internet,2,131,5,0,0,0,6.33,0
PENPUS,15,Mon,RoundTrip,Internet,2,146,5,1,1,1,6.33,0
PENPUS,14,Sun,RoundTrip,Internet,1,154,5,1,0,0,6.33,1
PENPUS,10,Thu,RoundTrip,Internet,4,21,5,1,1,1,6.33,1
PENPUS,9,Mon,RoundTrip,Internet,5,13,5,1,1,0,6.33,1
PENPUS,10,Mon,RoundTrip,Internet,3,391,5,1,0,0,6.33,0
PENPUS,14,Fri,RoundTrip,Internet,1,6,5,0,0,0,6.33,0
PENPVG,12,Tue,RoundTrip,Mobile,2,45,5,0,0,0,5.33,0
PENPVG,10,Mon,RoundTrip,Internet,1,37,5,1,0,1,5.33,1
PENPVG,15,Wed,RoundTrip,Internet,5,184,5,1,0,0,5.33,1
PENPVG,1,Sun,RoundTrip,Internet,6,93,5,0,0,0,5.33,0
PENPVG,1,Mon,RoundTrip,Internet,1,36,5,0,0,0,5.33,0
PENPVG,2,Thu,RoundTrip,Mobile,2,250,5,1,0,0,5.33,1
PENPVG,16,Thu,RoundTrip,Internet,4,17,5,1,0,0,5.33,1
PENPVG,14,Mon,RoundTrip,Internet,4,153,5,1,0,0,5.33,0
PENPVG,16,Thu,RoundTrip,Mobile,2,13,5,1,1,1,5.33,0
PENPVG,1,Thu,RoundTrip,Mobile,2,10,5,1,0,0,5.33,1
PENPVG,12,Wed,RoundTrip,Internet,2,36,5,1,0,0,5.33,0
PENPVG,8,Mon,RoundTrip,Internet,1,11,5,0,1,0,5.33,0
PENPVG,1,Tue,RoundTrip,Internet,2,6,5,1,0,0,5.33,1
PENPVG,4,Tue,RoundTrip,Internet,1,45,5,0,0,0,5.33,1
PENPVG,3,Mon,RoundTrip,Mobile,1,52,5,0,0,0,5.33,0
PENPVG,15,Sat,RoundTrip,Internet,2,44,5,0,0,0,5.33,0
PENPVG,16,Thu,RoundTrip,Internet,2,26,5,0,0,0,5.33,0
PENPVG,14,Tue,RoundTrip,Internet,3,72,5,1,0,0,5.33,1
PENPVG,3,Wed,RoundTrip,Internet,2,17,5,1,0,0,5.33,0
PENPVG,23,Wed,RoundTrip,Internet,1,32,5,0,1,0,5.33,0
PENPVG,15,Mon,RoundTrip,Mobile,2,37,5,0,0,0,5.33,0
PENPVG,8,Wed,RoundTrip,Internet,1,6,5,1,0,0,5.33,1
PENPVG,11,Mon,RoundTrip,Internet,2,0,5,0,0,0,5.33,1
PENPVG,3,Sat,RoundTrip,Mobile,3,54,5,1,0,0,5.33,1
PENPVG,13,Wed,RoundTrip,Internet,1,1,5,1,1,0,5.33,1
PENPVG,15,Mon,RoundTrip,Internet,1,94,5,0,0,0,5.33,0
PENPVG,2,Tue,RoundTrip,Internet,3,13,5,1,0,0,5.33,1
PENPVG,13,Fri,RoundTrip,Internet,1,40,5,1,0,0,5.33,0
PENPVG,7,Mon,RoundTrip,Mobile,1,52,5,0,0,0,5.33,1
PENPVG,8,Mon,RoundTrip,Internet,1,22,5,0,0,0,5.33,1
PENPVG,3,Sat,RoundTrip,Mobile,3,54,5,1,0,0,5.33,1
PENPVG,12,Fri,RoundTrip,Internet,2,97,5,1,0,0,5.33,1
PENPVG,13,Thu,RoundTrip,Mobile,2,384,5,0,0,0,5.33,0
PENPVG,16,Sun,RoundTrip,Internet,1,9,5,0,0,0,5.33,0
PENPVG,5,Sat,RoundTrip,Mobile,3,54,5,0,0,0,5.33,1
PENPVG,3,Sat,RoundTrip,Mobile,3,54,5,1,0,0,5.33,1
PENPVG,1,Fri,RoundTrip,Internet,1,40,5,1,1,1,5.33,0
PENPVG,4,Tue,RoundTrip,Internet,3,4,5,1,0,0,5.33,1
PENPVG,6,Thu,RoundTrip,Internet,2,35,5,1,0,0,5.33,1
PENPVG,7,Wed,RoundTrip,Internet,2,49,5,0,0,1,5.33,0
PENPVG,1,Tue,RoundTrip,Internet,2,85,5,0,0,1,5.33,1
PENPVG,2,Sat,RoundTrip,Internet,4,36,5,0,0,0,5.33,1
PENPVG,3,Wed,RoundTrip,Internet,1,35,5,1,0,0,5.33,0
PENPVG,11,Tue,RoundTrip,Internet,5,66,5,0,0,0,5.33,0
PENPVG,5,Sat,RoundTrip,Mobile,1,12,5,0,1,0,5.33,0
PENPVG,2,Sat,RoundTrip,Internet,1,45,5,1,1,1,5.33,0
PENPVG,8,Tue,RoundTrip,Internet,1,26,5,0,0,0,5.33,0
PENPVG,1,Sat,RoundTrip,Internet,1,45,5,1,1,1,5.33,0
PENPVG,23,Sat,RoundTrip,Internet,1,110,5,0,0,0,5.33,1
PENPVG,9,Mon,RoundTrip,Mobile,1,52,5,0,0,0,5.33,0
PENPVG,14,Tue,RoundTrip,Mobile,1,66,5,0,0,0,5.33,1
PENPVG,7,Tue,RoundTrip,Internet,3,213,5,0,0,0,5.33,0
PENSYD,10,Wed,RoundTrip,Internet,1,10,5,1,0,0,8.58,1
PENSYD,6,Sat,RoundTrip,Internet,1,215,5,0,0,0,8.58,0
PENSYD,7,Fri,RoundTrip,Internet,1,55,5,1,0,0,8.58,0
PENSYD,1,Wed,RoundTrip,Internet,1,12,5,1,0,1,8.58,0
PENSYD,10,Thu,RoundTrip,Internet,4,49,5,1,0,0,8.58,0
PENSYD,13,Wed,RoundTrip,Internet,2,7,5,1,1,1,8.58,1
PENSYD,3,Wed,RoundTrip,Internet,1,17,5,1,0,0,8.58,1
PENSYD,15,Wed,RoundTrip,Internet,1,10,5,0,0,0,8.58,0
PENSYD,8,Fri,RoundTrip,Internet,1,11,5,0,0,0,8.58,0
PENSYD,10,Thu,RoundTrip,Mobile,2,23,5,1,1,1,8.58,0
PENSYD,9,Wed,RoundTrip,Internet,1,9,5,0,0,0,8.58,0
PENSYD,8,Wed,RoundTrip,Internet,1,72,5,0,0,1,8.58,0
PENSYD,6,Mon,RoundTrip,Internet,1,54,5,1,0,0,8.58,1
PENSYD,8,Fri,RoundTrip,Internet,3,48,5,1,0,0,8.58,0
PENSYD,1,Wed,RoundTrip,Internet,1,0,5,0,0,0,8.58,0
PENSYD,5,Mon,RoundTrip,Internet,1,176,5,0,0,0,8.58,0
PENSYD,13,Sun,RoundTrip,Internet,1,31,5,0,0,0,8.58,0
PENSYD,10,Sat,RoundTrip,Internet,2,189,5,1,1,1,8.58,1
PENSYD,11,Thu,RoundTrip,Internet,2,22,5,1,1,1,8.58,1
PENSYD,8,Sat,RoundTrip,Internet,3,88,5,1,0,0,8.58,0
PENSYD,8,Fri,RoundTrip,Internet,1,22,5,1,0,0,8.58,1
PENSYD,7,Fri,RoundTrip,Internet,4,21,5,1,1,0,8.58,0
PENSYD,17,Tue,RoundTrip,Internet,2,43,5,1,1,1,8.58,0
PENSYD,8,Fri,RoundTrip,Mobile,2,91,5,0,0,1,8.58,0
PENSYD,16,Sun,RoundTrip,Internet,4,274,5,1,0,1,8.58,0
PENSYD,11,Tue,RoundTrip,Internet,1,13,5,0,0,1,8.58,0
PENSYD,4,Fri,RoundTrip,Internet,1,23,5,1,0,0,8.58,0
PENSYD,10,Tue,RoundTrip,Internet,1,11,5,1,0,0,8.58,0
PENSYD,6,Fri,RoundTrip,Internet,9,10,5,0,0,0,8.58,1
PENSYD,8,Tue,RoundTrip,Internet,1,202,5,0,1,0,8.58,0
PENSYD,12,Mon,RoundTrip,Internet,2,19,5,1,1,1,8.58,1
PENSYD,1,Mon,RoundTrip,Internet,2,219,5,1,1,1,8.58,0
PENSYD,17,Wed,RoundTrip,Internet,1,16,5,1,1,0,8.58,1
PENSYD,7,Mon,RoundTrip,Internet,2,199,5,0,0,1,8.58,0
PENTPE,11,Tue,RoundTrip,Internet,1,9,5,0,0,0,4.67,0
PENTPE,7,Wed,RoundTrip,Mobile,6,279,5,1,0,1,4.67,0
PENTPE,5,Mon,RoundTrip,Internet,3,359,5,1,0,0,4.67,1
PENTPE,1,Mon,RoundTrip,Internet,1,289,5,0,0,1,4.67,1
PENTPE,1,Wed,RoundTrip,Internet,2,15,5,1,0,1,4.67,1
PENTPE,7,Wed,RoundTrip,Internet,1,406,5,0,1,0,4.67,0
PENTPE,16,Sun,RoundTrip,Internet,1,33,5,0,0,0,4.67,0
PENTPE,7,Tue,RoundTrip,Internet,3,16,5,1,0,0,4.67,0
PENTPE,18,Wed,RoundTrip,Internet,2,55,5,1,0,1,4.67,1
PENTPE,2,Fri,RoundTrip,Internet,1,289,5,0,0,0,4.67,0
PENTPE,3,Fri,RoundTrip,Internet,2,29,5,1,1,1,4.67,0
PENTPE,14,Sun,RoundTrip,Internet,3,15,5,1,1,0,4.67,1
PENTPE,4,Sun,RoundTrip,Mobile,2,37,5,1,1,1,4.67,1
PENTPE,14,Sun,RoundTrip,Internet,2,9,5,1,1,1,4.67,0
PENTPE,4,Mon,RoundTrip,Internet,3,339,5,0,0,1,4.67,1
PENTPE,6,Wed,RoundTrip,Internet,2,168,5,1,0,0,4.67,0
PENTPE,11,Thu,RoundTrip,Internet,2,135,5,1,0,0,4.67,1
PENTPE,12,Sun,RoundTrip,Internet,4,139,5,1,0,0,4.67,1
PENTPE,11,Fri,RoundTrip,Internet,4,187,5,1,0,0,4.67,0
PENTPE,6,Mon,RoundTrip,Internet,3,7,5,1,0,0,4.67,0
PENTPE,21,Sat,RoundTrip,Internet,2,51,5,1,0,0,4.67,1
PENTPE,8,Wed,RoundTrip,Mobile,1,23,5,1,1,1,4.67,1
PENTPE,13,Wed,RoundTrip,Internet,2,8,5,1,0,0,4.67,0
PENTPE,9,Mon,RoundTrip,Mobile,1,159,5,0,0,0,4.67,0
PENTPE,9,Sat,RoundTrip,Internet,2,10,5,1,0,0,4.67,1
PENTPE,0,Fri,RoundTrip,Mobile,1,2,5,0,0,1,4.67,0
PENTPE,3,Sat,RoundTrip,Internet,1,8,5,1,1,1,4.67,1
PENTPE,13,Mon,RoundTrip,Internet,1,5,5,1,0,1,4.67,1
PENTPE,1,Tue,RoundTrip,Internet,2,170,5,0,0,0,4.67,0
PENTPE,12,Mon,RoundTrip,Internet,2,15,5,1,0,0,4.67,0
PENTPE,16,Sat,RoundTrip,Internet,1,137,5,1,1,1,4.67,0
PENTPE,11,Fri,RoundTrip,Internet,1,140,5,1,0,0,4.67,0
PENTPE,8,Thu,RoundTrip,Internet,2,191,5,1,0,1,4.67,1
PENTPE,15,Wed,RoundTrip,Internet,3,275,5,1,0,0,4.67,0
